name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2020-08-22T18:00:00,85.2,84.7,58.6,40.58,0,0,,0,0,,11.3,219,1012.2,36.1,9.9,190,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-22T19:00:00,83.3,83.1,58.6,43.12,0,0,,0,0,,11.3,211,1012.3,40.4,9.9,53,0.2,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-22T20:00:00,81.2,81.7,59.4,47.54,0,0,,0,0,,9.2,212,1012.5,61.7,9.9,10,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-22T21:00:00,80.1,80.8,59.7,49.94,0,0,,0,0,,7.7,215,1013.2,61.7,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-22T22:00:00,78.2,78.2,59.8,53.36,0,0,,0,0,,6.2,211,1013.5,33.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-22T23:00:00,75.8,75.8,60.6,59.24,0,0,,0,0,,5.4,215,1013.6,33.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-23T00:00:00,74.6,74.6,60.8,62.28,0,0,,0,0,,5.1,222,1013.4,49.5,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-23T01:00:00,73.6,73.6,60.8,64.44,0,0,,0,0,,5.1,222,1013.1,58.7,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-23T02:00:00,72.9,72.9,60.8,65.96,0,0,,0,0,,4.9,219,1013,52.9,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-23T03:00:00,72.2,72.2,61.5,69.13,0,0,,0,0,,4.9,203,1013.1,52.9,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-23T04:00:00,71.6,71.6,60.9,69.06,0,0,,0,0,,4.8,198,1013.4,52.9,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-23T05:00:00,71.4,71.4,60.9,69.64,0,0,,0,0,,5.1,222,1013.7,77.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-23T06:00:00,70.2,70.2,60.9,72.49,0,0,,0,0,,5,196,1013.9,26.4,9.9,5,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T07:00:00,70.8,70.8,60.9,70.92,0,0,,0,0,,3.3,205,1014.4,44.3,9.9,48,0.2,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T08:00:00,73.6,73.6,60.2,62.77,0,0,,0,0,,6.9,217,1014.9,55.6,9.9,186,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T09:00:00,76.7,76.7,59.9,56.14,0,0,,0,0,,6.9,199,1014.8,73.8,9.9,294,1.1,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T10:00:00,79.6,79.6,59.9,51.07,0,0,,0,0,,8.2,205,1014.7,77.1,9.9,478,1.7,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T11:00:00,83.8,84.2,61.1,46.53,0,0,,0,0,20,11,194,1014.6,70.8,9.9,542,2,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T12:00:00,86.3,86.6,61.7,43.88,0,0,,0,0,18.3,11.3,217,1014.3,70.8,9.9,666,2.4,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T13:00:00,88.4,88.9,62.1,41.58,0,0,,0,0,16.1,10.5,212,1013.9,46.5,9.9,942,3.4,9,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T14:00:00,88.7,89.5,62.8,42.12,0,0,,0,0,16.1,8.6,228,1013.4,57.1,9.9,798,2.9,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T15:00:00,89.5,91.2,64.4,43.56,0,0,,0,0,19.7,9.9,230,1013.1,70.1,9.9,694,2.5,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T16:00:00,88,89.9,65.1,46.8,0,0,,0,0,23.3,13.9,201,1012.6,68.1,9.9,557,2,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T17:00:00,85.8,87.8,65.4,50.59,0.02,100,rain,0,0,24.5,15,215,1012.8,69.3,9.7,245,0.9,2,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T18:00:00,83.5,85.9,66.5,56.75,0.07,100,rain,0,0,35.6,10.5,169,1013,72,9.9,18,0.1,0,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838"
chicago,2020-08-23T19:00:00,81.1,83.5,67,62.43,0,0,,0,0,,8.6,110,1013,58.7,9.9,10,0,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T20:00:00,80.8,83.5,68,65.08,0,0,,0,0,,7.2,160,1013.5,43,9.8,10,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-23T21:00:00,80.1,82.6,67.5,65.46,0,0,,0,0,,6,141,1013.5,46.5,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-23T22:00:00,78.8,78.8,67.2,67.72,0,0,,0,0,,4.5,234,1014,53.8,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-23T23:00:00,77.6,77.6,67.2,70.53,0,0,,0,0,,3.1,227,1014.2,46.5,9.6,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-24T00:00:00,76.5,76.5,66.7,71.63,0,0,,0,0,,4.9,166,1014.3,24.2,9.5,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-24T01:00:00,75.6,75.6,67.3,75.34,0,0,,0,0,,2.2,234,1014.1,24.2,9.2,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-24T02:00:00,74.4,74.4,67.7,79.92,0,0,,0,0,,3,304,1013.9,24.2,9.2,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-24T03:00:00,73.6,73.6,68.1,83.18,0,0,,0,0,,5.3,292,1013.7,18,9.6,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-24T04:00:00,73.6,73.6,68.4,83.95,0,0,,0,0,,5.6,226,1013.6,0,9.7,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-24T05:00:00,72.9,72.9,68.5,86.2,0,0,,0,0,,3.3,254,1014.3,0,9.1,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-24T06:00:00,72,72,69.2,90.82,0,0,,0,0,,4.6,233,1014.7,24.2,9.3,6,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T07:00:00,72.8,72.8,69.2,88.5,0,0,,0,0,,3.8,229,1014.8,24.2,9.6,40,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T08:00:00,76,76,70.3,82.56,0,0,,0,0,,3.4,209,1015.1,24.2,9.8,195,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T09:00:00,80.9,84.6,70.8,71.48,0,0,,0,0,,6.7,239,1015.2,47.3,9.9,337,1.2,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T10:00:00,84.5,88.8,69.7,61.34,0,0,,0,0,,8,243,1015.3,38.9,9.9,509,1.8,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T11:00:00,90.1,93.5,67.1,46.9,0,0,,0,0,,6.9,259,1015.3,24.2,9.9,663,2.4,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T12:00:00,91.4,94.9,67,44.83,0,0,,0,0,19.7,11.8,241,1015.1,27.5,9.9,771,2.8,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T13:00:00,92.9,96.5,66.9,42.63,0,0,,0,0,19,12.4,259,1014.3,27.5,9.9,789,2.8,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T14:00:00,93.7,96.6,65.6,39.75,0,0,,0,0,22.3,11.5,281,1014,24.2,9.9,706,2.5,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T15:00:00,95,96.5,63.1,35.01,0,0,,0,0,19.7,10.7,255,1013.6,24.2,9.9,638,2.3,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T16:00:00,95.5,97.7,64.1,35.8,0,0,,0,0,23,9.2,261,1013.2,24.2,9.9,559,2,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T17:00:00,94.9,94.9,60.3,31.84,0,0,,0,0,23,10.3,274,1012.8,30.9,9.9,359,1.3,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T18:00:00,93.7,94.6,62.2,35.29,0,0,,0,0,20.8,10.9,267,1013.1,24.2,9.9,191,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T19:00:00,91.7,94.3,65.7,42.48,0,0,,0,0,,8.8,274,1013.1,26.4,9.9,68,0.2,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T20:00:00,89.1,92,66.6,47.7,0,0,,0,0,,7.4,274,1013.6,33.1,9.9,9,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-24T21:00:00,87.2,90.1,66.8,50.78,0,0,,0,0,,7.3,259,1014.2,33.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-24T22:00:00,85,88.7,68.6,58.07,0,0,,0,0,,5.4,240,1014.3,24.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-24T23:00:00,83.5,87.4,69.6,63.11,0,0,,0,0,,5.6,250,1014.4,24.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-25T00:00:00,82.6,86.4,69.8,65.5,0,0,,0,0,,5.4,240,1014.4,24.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-25T01:00:00,80.8,84.5,70.7,71.61,0,0,,0,0,,6.6,254,1014.6,24.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-25T02:00:00,81.2,85.3,71.1,71.5,0,0,,0,0,,6.4,242,1014.2,26.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-25T03:00:00,80.6,84.6,71.5,73.83,0,0,,0,0,,8,247,1014.1,38.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-25T04:00:00,80.5,84.2,70.8,72.24,0,0,,0,0,,8.7,276,1014.8,63,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-25T05:00:00,78.2,78.2,65.2,64.48,0.03,100,rain,0,0,36.6,17.8,359,1016.9,65.6,9.9,0,,0,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-25T06:00:00,76.2,76.2,60,57.24,0,0,,0,0,,4.2,119,1015.1,62,9.9,12,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-25T07:00:00,76.4,76.4,60,56.85,0,0,,0,0,,8,336,1016.5,56.7,9.9,17,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T08:00:00,78.1,78.1,62,57.74,0,0,,0,0,,6.7,24,1016.6,61.3,9.9,80,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T09:00:00,79.3,79.3,62.8,57.04,0,0,,0,0,,6.8,122,1016.7,81.4,9.9,150,0.5,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T10:00:00,81.5,82.6,62.5,52.46,0,0,,0,0,,4.3,95,1017.5,89.6,9.9,204,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T11:00:00,83.1,83.9,62.1,49.1,0,0,,0,0,,8.4,77,1017.2,84.4,9.9,552,2,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T12:00:00,85.8,86,61.3,43.85,0,0,,0,0,,6.5,185,1016.5,36.3,9.9,587,2.1,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T13:00:00,87.2,86.9,59.9,39.93,0,0,,0,0,,2.3,55,1017.3,64.6,9.9,433,1.6,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T14:00:00,83.8,85.6,65,53.31,0,0,,0,0,,15.5,67,1017.1,37.3,9.9,691,2.5,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T15:00:00,83.6,85.9,66.3,56.13,0,0,,0,0,,14.2,109,1016.5,33.1,9.9,694,2.5,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T16:00:00,84.4,85.5,63.4,49.49,0,0,,0,0,,10.2,120,1015.8,33.1,9.9,597,2.1,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T17:00:00,87.2,88.6,64,46.14,0,0,,0,0,,9.3,141,1015.1,26.4,9.9,404,1.5,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T18:00:00,88.2,89.8,64.5,45.59,0,0,,0,0,,8,163,1014.6,24.2,9.9,190,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T19:00:00,86.9,89.4,66.2,50.4,0,0,,0,0,,6.9,168,1014.6,24.2,9.9,70,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T20:00:00,84.9,87.5,66.7,54.59,0,0,,0,0,,5.3,176,1015,24.2,9.9,11,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-25T21:00:00,79.8,79.8,70.2,72.51,0,0,,0,0,,7.4,92,1015.5,6.2,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-25T22:00:00,77.8,77.8,70.4,78.11,0,0,,0,0,,6.3,89,1015.9,24.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-25T23:00:00,76.8,76.8,71.1,82.61,0,0,,0,0,,5.3,88,1015.9,24.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-26T00:00:00,76.6,76.6,70.8,82.27,0,0,,0,0,,3.3,124,1015.6,18,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-26T01:00:00,77.3,77.3,69.5,76.88,0,0,,0,0,,5.6,194,1015.4,18,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-26T02:00:00,76.5,76.5,68.7,76.81,0,0,,0,0,,4.9,205,1015.2,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-26T03:00:00,76.7,76.7,69.5,78.51,0,0,,0,0,,5.6,217,1014.6,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-26T04:00:00,76,76,70.1,81.79,0,0,,0,0,,7.1,219,1014.2,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-26T05:00:00,75.6,75.6,70,82.6,0,0,,0,0,,6.4,215,1014.5,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-26T06:00:00,75.1,75.1,69.6,82.95,0,0,,0,0,,5.4,222,1015,24.2,9.9,23.1,0.1,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-26T07:00:00,75.8,75.8,69.6,81.05,0,0,,0,0,,6.5,219,1015.2,18,9.9,37,0.1,0,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T08:00:00,78.8,78.8,69.4,72.89,0,0,,0,0,,7.9,234,1015.3,0,9.9,177,0.6,2,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T09:00:00,81.7,85.1,69.3,66.14,0,0,,0,0,,11.4,239,1015.2,24.2,9.9,369,1.3,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T10:00:00,84.2,87.7,68.5,59.31,0,0,,0,0,21.3,14.3,240,1015,24.2,9.9,474,1.7,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T11:00:00,88.2,91.7,67.7,50.93,0,0,,0,0,,11.8,241,1014.6,0,9.9,659,2.4,7,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T12:00:00,90.2,93.8,67.4,47.16,0,0,,0,0,20.8,11.8,235,1014.3,24.2,9.9,718,2.6,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T13:00:00,91.3,94.7,67,44.91,0,0,,0,0,18.3,11.8,223,1013.8,30.2,9.9,826,3,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T14:00:00,92,94.7,65.7,41.99,0,0,,0,0,19.9,12.7,220,1013.3,47.3,9.9,743,2.7,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T15:00:00,92.3,94.6,65,40.59,0,0,,0,0,24,14.6,213,1012.4,50,9.9,518,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T16:00:00,92.3,94.8,65.3,41.14,0,0,,0,0,26.4,13.3,228,1011.6,47.3,9.9,599,2.2,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T17:00:00,92.2,93.7,63.7,38.94,0,0,,0,0,24.8,16.7,215,1011.1,29.4,9.9,378,1.4,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T18:00:00,90.4,91.5,63.4,40.89,0,0,,0,0,26.5,17,224,1011.1,27.5,9.9,183,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T19:00:00,88.4,89.7,63.8,44.07,0,0,,0,0,27.2,14.3,217,1010.7,24.2,9.9,72,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T20:00:00,86.4,88.4,65.5,49.81,0,0,,0,0,21.9,11.5,223,1010.8,24.2,9.9,11,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-26T21:00:00,84.2,86.4,65.8,53.99,0,0,,0,0,,8.4,215,1011,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-26T22:00:00,83.3,86.1,67.2,58.42,0,0,,0,0,,7.8,218,1011.1,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-26T23:00:00,81.6,84.6,68.4,64.42,0,0,,0,0,,7.9,219,1011.2,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-27T00:00:00,80.8,84.4,70.4,70.8,0,0,,0,0,,9.3,219,1011,18,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-27T01:00:00,79.7,79.7,71.4,75.7,0,0,,0,0,,9.7,221,1010.8,18,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-27T02:00:00,79.5,79.5,72.1,78.11,0,0,,0,0,,9.4,225,1010.6,6.2,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-27T03:00:00,78.8,78.8,72.1,79.91,0,0,,0,0,,9.9,227,1010.3,6.2,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-27T04:00:00,77.8,77.8,72.2,82.86,0,0,,0,0,,9.7,220,1010.8,58.9,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-27T05:00:00,77.5,77.5,72.2,83.74,0,0,,0,0,,9.4,234,1010.8,42,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-08-27T06:00:00,77.4,77.4,72.2,84.04,0,0,,0,0,,9,230,1010.6,33.1,9.9,5,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-27T07:00:00,77.4,77.4,72.5,84.8,0,0,,0,0,,10,240,1011,33.1,9.9,30,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-27T08:00:00,78.8,78.8,72.5,80.92,0,0,,0,0,20.8,14.4,245,1011.3,33.1,9.9,179,0.6,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-27T09:00:00,82.2,87.4,72.5,72.4,0,0,,0,0,,10.6,250,1011.2,24.2,9.9,354,1.3,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-27T10:00:00,85.9,91.8,71.6,62.57,0,0,,0,0,,11.8,255,1011,24.2,9.9,560,2,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-27T11:00:00,89.1,95.4,71.2,55.69,0,0,,0,0,20,12.2,239,1010.9,24.2,9.9,705,2.5,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-27T12:00:00,90.4,95.9,69.9,51.26,0,0,,0,0,20.8,11.4,238,1010.9,39.4,9.9,775,2.8,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-08-27T13:00:00,92.6,98.2,69.5,47.05,0,0,,0,0,21.3,12.1,249,1010.5,44.3,9.9,598,2.2,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
